Date,Open,High,Low,Close,Volume
2/15/2005,20.58,20.639,20.467,20.524,96783043
2/16/2005,20.467,20.524,20.318,20.413,72630681
2/17/2005,20.341,20.467,20.261,20.303,84673630
2/18/2005,20.303,20.303,20.1,20.167,97400787
2/22/2005,20.167,20.176,19.947,19.971,121820805
2/23/2005,19.986,20.065,19.925,19.947,105727358
2/24/2005,19.931,20.132,19.907,20.079,107924660
2/25/2005,20.049,20.087,19.907,19.986,78937709
2/28/2005,19.962,20.079,19.891,19.915,104590385
3/1/2005,19.939,20.108,19.891,20.008,71396683
3/2/2005,19.939,20.167,19.915,19.993,85584818
3/3/2005,20.017,20.032,19.899,19.925,65931300
3/4/2005,19.962,20.025,19.891,19.925,79540172
3/7/2005,19.925,20.413,19.915,20.159,101605529
3/8/2005,20.079,20.28,20.057,20.1,66799929
3/9/2005,20.072,20.237,20.008,20.032,79533700
3/10/2005,20.141,20.167,19.986,20.123,74550216
3/11/2005,20.123,20.167,19.837,19.857,76450136
3/14/2005,19.819,19.907,19.756,19.874,82807933
3/15/2005,19.85,19.978,19.701,19.717,90300713
3/16/2005,19.6,19.764,19.44,19.495,94729037
3/17/2005,19.488,19.537,19.414,19.423,76561720
3/18/2005,19.384,19.717,19.217,19.24,185930903
3/21/2005,19.264,19.281,19.113,19.155,90475445
3/22/2005,19.138,19.208,18.965,18.988,129256385
3/23/2005,18.973,19.306,18.965,19.138,100277887
3/24/2005,19.191,19.368,19.155,19.217,99826071
3/28/2005,19.314,19.368,19.138,19.155,62664755
3/29/2005,19.113,19.183,18.854,18.932,93697970
3/30/2005,19.012,19.147,18.994,19.122,75151628
3/31/2005,19.208,19.24,19.092,19.13,78817359
4/1/2005,19.174,19.272,19.077,19.092,81275257
4/4/2005,19.077,19.199,18.948,19.174,78581948
4/5/2005,19.162,19.391,19.092,19.368,93033314
4/6/2005,19.368,19.74,19.352,19.527,98697988
4/7/2005,19.495,19.891,19.495,19.865,97975313
4/8/2005,19.844,19.986,19.717,19.74,60590509
4/11/2005,19.803,19.874,19.676,19.764,60895607
4/12/2005,19.717,20.065,19.626,20.039,85550172
4/13/2005,19.954,20.141,19.78,19.819,77006960
4/14/2005,19.786,19.899,19.65,19.657,85153082
4/15/2005,19.431,19.71,19.321,19.361,127073086
4/18/2005,19.327,19.657,19.314,19.512,95728838
4/19/2005,19.56,19.626,19.352,19.495,83621495
4/20/2005,19.512,19.551,19.232,19.247,116846234
4/21/2005,19.375,20.094,19.368,20.008,118667102
4/22/2005,19.827,19.986,19.609,19.771,101223825
4/25/2005,19.827,20.008,19.676,19.78,95430473
4/26/2005,19.724,19.986,19.581,19.593,76995758
4/27/2005,19.504,19.907,19.495,19.78,60370762
4/28/2005,19.632,19.724,19.345,19.352,106374082
4/29/2005,19.667,20.025,19.619,20.025,124679912
5/2/2005,19.986,20.072,19.748,19.971,68730083
5/3/2005,19.874,20.1,19.857,20.072,86131104
5/4/2005,20.079,20.1,19.874,19.954,109782335
5/5/2005,19.925,20.049,19.85,19.971,75019172
5/6/2005,20.025,20.167,19.939,19.962,81282247
5/9/2005,19.962,20.049,19.827,19.874,78170374
5/10/2005,19.827,19.85,19.641,19.71,79110013
5/11/2005,19.701,19.764,19.504,19.717,75216757
5/12/2005,19.65,19.874,19.65,19.786,94215032
5/13/2005,19.803,20.087,19.78,20.025,97818999
5/16/2005,19.947,20.185,19.24,20.176,63913523
5/17/2005,20.025,20.185,19.986,20.15,50678781
5/18/2005,20.185,20.453,20.116,20.341,89936482
5/19/2005,20.365,20.619,20.341,20.515,65933112
5/20/2005,20.498,20.515,20.365,20.371,81477343
5/23/2005,20.371,20.632,20.371,20.459,95435800
5/24/2005,20.403,20.483,20.357,20.38,77646452
5/25/2005,20.318,20.396,20.185,20.349,46683350
5/26/2005,20.371,20.58,20.365,20.498,63904186
5/27/2005,20.437,20.647,20.429,20.632,69463043
5/31/2005,20.556,20.602,20.38,20.421,58284332
6/1/2005,20.341,20.58,20.27,20.429,69413661
6/2/2005,20.349,20.467,20.295,20.413,34410505
6/3/2005,20.334,20.429,20.057,20.123,100661987
6/6/2005,20.087,20.185,20.032,20.079,51511858
6/7/2005,20.039,20.445,20.032,20.193,68956868
6/8/2005,20.208,20.28,20.057,20.1,57806710
6/9/2005,20.072,20.27,20.065,20.193,71086266
6/10/2005,20.159,20.202,20.057,20.123,49889098
6/13/2005,20.065,20.176,19.993,20.032,62042544
6/14/2005,20.008,20.132,19.978,20.072,57366846
6/15/2005,20.1,20.108,19.874,19.993,64138854
6/16/2005,19.947,19.971,19.748,19.819,84415098
6/17/2005,20.008,20.017,19.724,19.819,115218448
6/20/2005,19.78,20.008,19.733,19.874,64119704
6/21/2005,19.844,19.939,19.819,19.907,102447179
6/22/2005,19.874,19.993,19.811,19.844,76811398
6/23/2005,19.939,20.28,19.907,20.032,132976896
6/24/2005,19.962,20.1,19.811,19.819,74505526
6/27/2005,19.819,19.986,19.811,19.827,78203060
6/28/2005,19.865,19.947,19.811,19.844,67056846
6/29/2005,19.947,20.039,19.786,19.857,71150266
6/30/2005,19.827,19.899,19.641,19.657,103382688
7/1/2005,19.667,19.78,19.527,19.56,88166685
7/5/2005,19.512,19.939,19.488,19.771,78187845
7/6/2005,19.771,19.85,19.545,19.551,81444535
7/7/2005,19.445,19.56,19.391,19.512,102048397
7/8/2005,19.495,19.883,19.495,19.857,70905985
7/11/2005,19.907,20.087,19.874,20.017,77739329
7/12/2005,19.962,20.28,19.947,20.27,80212827
7/13/2005,20.176,20.38,20.167,20.311,56782832
7/14/2005,20.421,20.656,20.413,20.556,87818265
7/15/2005,20.61,20.656,20.38,20.413,71360069
7/18/2005,20.349,20.413,20.222,20.222,50124027
7/19/2005,20.421,20.776,20.38,20.703,143354228
7/20/2005,20.58,20.761,20.483,20.727,91157977
7/21/2005,20.81,20.961,20.727,20.926,144108343
7/22/2005,20.58,20.851,20.287,20.328,126192512
7/25/2005,20.341,20.498,20.303,20.334,57105477
7/26/2005,20.349,20.371,20.208,20.215,65668571
7/27/2005,20.28,20.421,20.208,20.357,73411558
7/28/2005,20.371,20.459,20.311,20.38,56894599
7/29/2005,20.396,20.58,20.253,20.27,75864673
8/1/2005,20.437,20.619,20.389,20.515,77516800
8/2/2005,20.515,21.293,20.475,21.219,173765959
8/3/2005,21.171,21.711,21.155,21.567,177087359
8/4/2005,21.479,21.765,21.409,21.623,116304570
8/5/2005,21.576,22.112,21.567,21.972,103924196
8/8/2005,22.005,22.036,21.434,21.473,97628452
8/9/2005,21.543,21.772,21.377,21.647,82448780
8/10/2005,21.711,21.765,21.25,21.333,81559140
8/11/2005,21.361,21.606,21.285,21.585,61820283
8/12/2005,21.425,21.479,21.293,21.409,68061547
8/15/2005,21.369,21.606,21.122,21.473,58036328
8/16/2005,21.401,21.479,21.131,21.164,59507352
8/17/2005,21.233,21.488,21.097,21.333,66443202
8/18/2005,21.25,21.434,21.213,21.226,51632902
8/19/2005,21.258,21.302,21.131,21.149,45555367
8/22/2005,21.213,21.505,21.188,21.302,52695777
8/23/2005,21.233,21.425,21.164,21.267,61038620
8/24/2005,21.243,21.496,21.197,21.219,80409883
8/25/2005,21.267,21.44,21.25,21.393,49661675
8/26/2005,21.377,21.434,21.267,21.348,46462529
8/29/2005,21.219,21.551,21.219,21.488,66059779
8/30/2005,21.401,21.551,21.34,21.514,69695294
8/31/2005,21.521,21.72,21.401,21.673,82389571
9/1/2005,21.647,21.68,21.488,21.529,95877806
9/2/2005,21.496,21.585,21.348,21.386,65758142
9/6/2005,21.409,21.599,21.354,21.369,58225444
9/7/2005,21.311,21.458,21.226,21.25,56420107
9/8/2005,21.213,21.276,20.991,21.06,66349610
9/9/2005,21.06,21.226,20.999,21.037,52454086
9/12/2005,21.045,21.171,20.991,21.06,50714647
9/13/2005,20.999,21.18,20.873,20.961,80129510
9/14/2005,20.976,21.084,20.818,20.827,68635911
9/15/2005,20.873,20.918,20.752,20.793,76254741
9/16/2005,20.851,20.893,20.556,20.632,235742940
9/19/2005,20.647,20.793,20.467,20.58,77985844
9/20/2005,20.602,20.752,20.334,20.453,77163357
9/21/2005,20.38,20.498,20.123,20.176,86244756
9/22/2005,20.159,20.261,19.907,20.057,90100307
9/23/2005,20.057,20.215,19.883,20,83888361
9/26/2005,20.079,20.176,19.954,20,70994443
9/27/2005,20.072,20.141,20.025,20.057,61646879
9/28/2005,20.087,20.475,20.087,20.318,89724489
9/29/2005,20.253,20.58,20.185,20.534,84406793
9/30/2005,20.483,20.54,20.27,20.365,72483839
10/3/2005,20.334,20.365,20.132,20.185,69898104
10/4/2005,20.072,20.094,19.588,19.771,191603487
10/5/2005,19.811,19.827,19.527,19.527,93094728
10/6/2005,19.512,19.748,19.414,19.576,103224662
10/7/2005,19.593,19.657,19.406,19.463,64140877
10/10/2005,19.512,19.537,19.272,19.361,61757833
10/11/2005,19.391,19.431,19.191,19.321,96713249
10/12/2005,19.321,19.551,19.208,19.232,90074311
10/13/2005,19.217,20.253,19.208,19.463,88684083
10/14/2005,19.545,19.576,19.391,19.527,67987102
10/17/2005,19.537,19.545,19.345,19.414,59282299
10/18/2005,19.352,19.65,19.352,19.445,87534748
10/19/2005,19.431,19.857,19.391,19.857,84099796
10/20/2005,19.844,19.891,19.581,19.619,74283716
10/21/2005,19.78,19.786,19.445,19.609,86545960
10/24/2005,19.71,19.865,19.537,19.865,66420263
10/25/2005,19.74,19.891,19.65,19.811,52335971
10/26/2005,19.733,20.049,19.733,19.874,73590086
10/27/2005,19.883,22.978,19.667,19.667,78453328
10/28/2005,19.874,20.261,19.865,20.208,135087706
10/31/2005,20.287,20.421,20.185,20.341,95371434
11/1/2005,20.287,20.656,20.27,20.55,90199575
11/2/2005,20.534,20.976,20.524,20.945,95252145
11/3/2005,21.076,21.084,20.776,20.926,92760692
11/4/2005,20.976,21.14,20.936,21.097,72590737
11/7/2005,21.149,21.434,21.131,21.377,97309705
11/8/2005,21.325,21.514,21.188,21.409,75896488
11/9/2005,21.348,21.488,21.325,21.34,75010828
11/10/2005,21.318,21.488,21.084,21.44,92628201
11/11/2005,21.473,21.68,21.473,21.593,65626391
11/14/2005,21.593,21.72,21.529,21.647,82926119
11/15/2005,21.606,21.797,21.567,21.765,82205852
11/16/2005,21.748,22.068,21.72,21.958,108264530
11/17/2005,22.044,22.163,21.972,22.136,115405913
11/18/2005,22.36,22.36,22.087,22.214,95289217
11/21/2005,22.214,22.352,21.765,22.287,82640245
11/22/2005,22.185,22.223,22.052,22.094,131710906
11/23/2005,22.052,22.229,21.958,22.098,89092580
11/25/2005,22.005,22.112,21.736,21.972,55695966
11/28/2005,21.98,22.044,21.788,21.965,72130090
11/29/2005,21.98,21.998,21.844,21.907,78599785
11/30/2005,21.867,21.98,21.867,21.907,70347598
12/1/2005,21.958,22.238,21.95,22.078,76895261
12/2/2005,22.005,22.238,21.998,22.171,53465520
12/5/2005,22.112,22.178,21.934,22.044,59587108
12/6/2005,22.06,22.098,21.907,21.916,83135705
12/7/2005,21.883,21.965,21.805,21.965,70187203
12/8/2005,21.9,22.012,21.844,21.916,79866746
12/9/2005,21.907,22.029,21.875,21.934,61235476
12/12/2005,21.907,21.965,21.631,21.728,80554131
12/13/2005,21.593,21.711,21.369,21.473,131648919
12/14/2005,21.369,21.559,21.25,21.44,82003047
12/15/2005,21.425,21.458,21.219,21.311,99828097
12/16/2005,21.267,21.434,21.219,21.293,111203929
12/19/2005,21.213,21.267,21.09,21.233,86722600
12/20/2005,21.18,21.276,21.106,21.258,79503190
12/21/2005,21.285,21.302,21.131,21.155,92395511
12/22/2005,21.122,21.197,20.902,21.045,115323876
12/23/2005,20.999,21.106,20.926,21.084,38772771
12/27/2005,21.114,21.25,20.936,20.945,47519261
12/28/2005,20.976,21.097,20.859,20.887,44782086
12/29/2005,20.893,20.976,20.784,20.793,43578402
12/30/2005,20.793,20.827,20.656,20.695,61964719
1/3/2006,20.776,21.369,20.656,21.243,101038938
1/4/2006,21.226,21.434,21.188,21.348,73238663
1/5/2006,21.325,21.473,21.302,21.361,60816746
1/6/2006,21.311,21.369,20.967,21.302,127541835
1/9/2006,21.318,21.425,21.18,21.258,70261790
1/10/2006,21.076,21.386,21.045,21.369,82025640
1/11/2006,21.386,21.68,21.293,21.599,88594057
1/12/2006,21.529,21.576,21.348,21.479,58098975
1/13/2006,21.393,21.567,21.377,21.521,52329582
1/17/2006,21.311,21.521,21.293,21.361,73947258
1/18/2006,21.164,21.354,21.131,21.233,66171352
1/19/2006,21.258,21.559,21.25,21.386,76269603
1/20/2006,21.361,21.377,20.784,20.902,100041077
1/23/2006,20.893,20.999,20.818,20.859,60551623
1/24/2006,20.842,20.936,20.752,20.801,79642710
1/25/2006,20.902,21.03,20.761,20.893,74632648
1/26/2006,21.03,21.149,20.827,20.976,87637531
1/27/2006,21.551,22.12,21.521,21.998,169958280
1/30/2006,21.998,22.304,21.989,22.163,131397291
1/31/2006,22.087,22.46,22.06,22.279,119630898
2/1/2006,22.12,22.214,21.972,22.192,86453222
2/2/2006,22.094,22.153,21.805,21.907,69582000
2/3/2006,21.743,21.925,21.638,21.797,94784927
2/6/2006,21.765,21.797,21.44,21.505,76021284
2/7/2006,21.333,21.488,21.219,21.325,91156231
2/8/2006,21.434,21.434,21.14,21.302,65439737
2/9/2006,21.333,21.393,21.09,21.097,66723315
2/10/2006,21.076,21.285,20.984,21.122,65858479
2/13/2006,21.06,21.131,20.851,20.887,59012010
2/14/2006,20.926,21.114,20.859,21.09,73826991
2/15/2006,21.076,21.318,20.976,21.276,79098377
2/16/2006,21.243,21.293,21.03,21.219,61734904
2/17/2006,21.155,21.219,21.022,21.131,52439865
2/21/2006,21.097,21.149,20.851,21.006,63443190
2/22/2006,21.006,21.258,20.953,21.149,54381621
2/23/2006,21.131,21.285,21.006,21.097,59087852
2/24/2006,21.037,21.164,20.991,21.076,56536005
2/27/2006,21.171,21.576,21.106,21.409,64813980
2/28/2006,21.325,21.606,21.267,21.267,81885547
3/1/2006,21.361,21.529,21.333,21.479,66452528
3/2/2006,21.361,21.448,21.293,21.348,52875406
3/3/2006,21.213,21.496,21.164,21.318,57115969
3/6/2006,21.311,21.488,21.233,21.302,67029611
3/7/2006,21.267,21.448,21.219,21.417,65206665
3/8/2006,21.348,21.765,21.348,21.567,72571314
3/9/2006,21.536,21.703,21.369,21.369,57296934
3/10/2006,21.401,21.543,21.276,21.505,52172384
3/13/2006,21.514,21.599,21.325,21.458,50970762
3/14/2006,21.369,21.673,21.361,21.551,50309939
3/15/2006,21.514,21.728,21.377,21.656,72205249
3/16/2006,21.593,21.748,21.543,21.585,93224669
3/17/2006,21.673,21.892,21.585,21.765,152389322
3/20/2006,21.916,22.153,21.9,22.078,84769819
3/21/2006,22.12,22.337,21.907,21.958,89079195
3/22/2006,21.434,21.765,21.205,21.488,184077955
3/23/2006,21.434,21.448,21.097,21.25,93075369
3/24/2006,21.149,21.536,21.069,21.377,87376411
3/27/2006,21.386,21.606,21.369,21.377,74577523
3/28/2006,21.369,21.536,21.219,21.293,73773854
3/29/2006,21.333,21.529,21.311,21.386,65116047
3/30/2006,21.377,21.68,21.369,21.551,67839917
3/31/2006,21.638,21.797,21.536,21.536,76483285
4/3/2006,21.9,21.95,21.72,21.813,72775820
4/4/2006,21.844,22.005,21.743,21.875,57449119
4/5/2006,22.044,22.112,21.875,21.958,52473734
4/6/2006,21.892,21.943,21.664,21.813,64934415
4/7/2006,21.829,21.943,21.551,21.567,59697230
4/10/2006,21.529,21.72,21.529,21.599,49820341
4/11/2006,21.551,21.623,21.369,21.473,54237871
4/12/2006,21.434,21.529,21.348,21.529,40636621
4/13/2006,21.529,21.529,21.369,21.425,35578819
4/17/2006,21.377,21.409,21.155,21.243,45222872
4/18/2006,21.293,21.765,21.226,21.543,70258844
4/19/2006,21.434,21.521,21.34,21.393,56993287
4/20/2006,21.401,21.521,21.131,21.393,57669973
4/21/2006,21.505,21.68,21.369,21.488,73944732
4/24/2006,21.417,21.567,21.354,21.458,53465059
4/25/2006,21.44,21.536,21.386,21.458,62106440
4/26/2006,21.425,21.551,21.369,21.448,49498967
4/27/2006,21.354,21.867,21.325,21.567,119217234
4/28/2006,19.199,19.391,18.994,19.113,746359830
5/1/2006,19.256,19.786,19.068,19.223,220785087
5/2/2006,19.391,19.786,18.916,19.002,240500789
5/3/2006,18.994,19.012,18.321,18.335,267129588
5/4/2006,18.481,18.733,18.313,18.556,216349201
5/5/2006,18.733,18.956,18.613,18.84,165800387
5/8/2006,18.884,19.786,18.606,18.782,101949955
5/9/2006,18.791,18.994,18.591,18.696,95170635
5/10/2006,18.711,18.831,18.672,18.814,96732992
5/11/2006,18.766,18.831,18.321,18.378,117065408
5/12/2006,18.321,18.498,18.246,18.335,105003161
5/15/2006,18.263,18.387,18.228,18.321,85046801
5/16/2006,18.329,18.994,18.136,18.212,103721412
5/17/2006,18.126,18.268,17.989,17.989,124569807
5/18/2006,18.078,18.313,18.014,18.068,120437899
5/19/2006,17.998,18.126,17.823,17.855,126420474
5/22/2006,17.806,18.221,17.769,18.11,110325939
5/23/2006,18.29,18.507,18.022,18.036,101034316
5/24/2006,18.189,18.63,18.189,18.599,135626911
5/25/2006,18.688,18.932,18.63,18.791,104931783
5/26/2006,18.89,18.899,18.647,18.773,59205983
5/30/2006,18.606,18.807,18.313,18.321,66184273
5/31/2006,18.369,18.481,17.927,17.927,151274259
6/1/2006,18.005,18.078,17.903,18.06,101357448
6/2/2006,18.152,18.197,17.943,18.014,93400408
6/5/2006,17.975,17.989,17.798,17.806,80720706
6/6/2006,17.84,17.855,17.398,17.514,159953168
6/7/2006,17.546,17.725,17.421,17.443,93272037
6/8/2006,17.443,17.579,17.389,17.497,131477420
6/9/2006,17.514,17.562,17.328,17.351,66409750
6/12/2006,17.407,17.489,17.173,17.182,93885123
6/13/2006,17.19,17.437,16.975,17.025,142591173
6/14/2006,17.083,17.363,17.06,17.32,108744388
6/15/2006,17.437,17.514,17.254,17.47,153337221
6/16/2006,17.337,17.632,17.244,17.489,186344163
6/19/2006,17.514,17.886,17.505,17.849,163782501
6/20/2006,17.849,18.014,17.806,17.855,114120287
6/21/2006,17.864,18.321,17.832,18.268,115805762
6/22/2006,18.246,18.335,18.028,18.11,96843647
6/23/2006,18.051,18.103,17.806,17.806,76450329
6/26/2006,17.927,18.117,17.911,18.06,67765416
6/27/2006,18.103,18.329,18.078,18.095,107034626
6/28/2006,18.143,18.402,18.136,18.329,90850355
6/29/2006,18.457,18.705,18.378,18.576,153330354
6/30/2006,18.63,18.718,18.44,18.44,91838069
7/3/2006,18.63,18.773,18.561,18.757,32485112
7/5/2006,18.567,18.613,18.44,18.481,67076785
7/6/2006,18.556,18.688,18.538,18.583,56570376
7/7/2006,18.524,18.639,18.44,18.44,79810599
7/10/2006,18.556,18.725,18.507,18.599,63886443
7/11/2006,18.49,18.498,17.998,18.282,112022383
7/12/2006,18.044,18.11,17.903,17.92,97762600
7/13/2006,17.681,17.894,17.612,17.618,92054270
7/14/2006,17.626,17.849,17.596,17.641,85273860
7/17/2006,17.618,17.894,17.618,17.791,46815202
7/18/2006,17.886,18.014,17.791,17.998,82244330
7/19/2006,18.06,18.567,17.982,18.524,103837763
7/20/2006,18.524,18.561,18.028,18.087,96754254
7/21/2006,19.026,19.113,18.205,18.89,221715004
7/24/2006,18.965,19.085,18.831,18.994,75282081
7/25/2006,18.948,19.223,18.916,19.169,75894402
7/26/2006,19.085,19.414,19.077,19.29,69414601
7/27/2006,19.391,19.471,18.814,18.89,107880744
7/28/2006,19.092,19.217,19.045,19.191,65320356
7/31/2006,19.068,19.327,19.002,19.045,50858311
8/1/2006,19.026,19.155,18.876,18.988,61936545
8/2/2006,19.099,19.314,19.019,19.232,58702311
8/3/2006,19.147,19.375,19.113,19.162,54509967
8/4/2006,19.314,19.384,19.113,19.223,57727466
8/7/2006,19.191,19.375,19.147,19.169,46572846
8/8/2006,19.314,19.406,19.155,19.264,73494316
8/9/2006,19.264,19.504,19.264,19.345,55997208
8/10/2006,19.272,19.471,19.264,19.361,40118942
8/11/2006,19.264,19.352,19.155,19.336,38225777
8/14/2006,19.399,19.471,19.272,19.414,60424228
8/15/2006,19.431,19.512,19.345,19.488,61902435
8/16/2006,19.504,19.576,19.368,19.551,66168960
8/17/2006,19.512,19.588,19.479,19.551,57277075
8/18/2006,19.786,20.421,19.771,20.413,162244794
8/21/2006,20.287,20.68,20.229,20.671,111685900
8/22/2006,20.58,20.776,20.28,20.28,112318939
8/23/2006,20.261,20.54,20.202,20.318,56249904
8/24/2006,20.421,20.467,20.185,20.371,45395073
8/25/2006,20.334,20.58,20.334,20.459,41648908
8/28/2006,20.403,20.58,20.334,20.54,43198178
8/29/2006,20.475,20.562,20.287,20.453,53963432
8/30/2006,20.437,20.492,20.295,20.421,38278277
8/31/2006,20.483,20.562,20.328,20.341,33330485
9/1/2006,20.498,20.556,20.295,20.453,39915924
9/5/2006,20.311,20.55,20.229,20.27,55869083
9/6/2006,20.193,20.357,20.193,20.27,63365760
