Date,Open,High,Low,Close,Volume
5/5/2005,1.7245,1.7706,1.7177,1.7498,67496171
5/6/2005,1.7682,1.775,1.729,1.7728,38754713
5/9/2005,1.782,1.8187,1.7706,1.8072,81431223
5/10/2005,1.7842,1.7842,1.7152,1.7359,80120052
5/11/2005,1.7452,1.752,1.7038,1.7061,60556168
5/12/2005,1.7152,1.7682,1.7061,1.7452,98787295
5/13/2005,1.9014,1.9496,1.821,1.9382,288549343
5/16/2005,1.9198,1.9588,1.9152,1.9451,72294693
5/17/2005,1.9336,1.9771,1.9336,1.968,69656579
5/18/2005,1.9657,1.9862,1.9428,1.9818,59938692
5/19/2005,1.9862,1.9954,1.9566,1.9771,49306571
5/20/2005,1.9818,2.0138,1.9519,2.0138,56303171
5/23/2005,2.0275,2.0802,2.0207,2.0596,76610495
5/24/2005,2.0482,2.0964,2.0391,2.0895,57243230
5/25/2005,2.0895,2.094,2.0414,2.0619,58492510
5/26/2005,2.0779,2.1353,2.0757,2.1193,85891878
5/27/2005,2.1262,2.1262,2.0848,2.1055,35137240
5/31/2005,2.1032,2.1147,2.0391,2.0733,83051970
6/1/2005,2.0596,2.1308,2.0368,2.094,86731439
6/2/2005,2.0848,2.1721,2.0848,2.1721,74537359
6/3/2005,2.1653,2.1836,2.1424,2.1653,61472616
6/6/2005,2.1308,2.1699,2.1262,2.1447,55851580
6/7/2005,2.1308,2.1653,2.0848,2.094,106144274
6/8/2005,2.1032,2.1285,2.0573,2.0779,67362011
6/9/2005,2.0596,2.1675,2.0596,2.1653,67503965
6/10/2005,2.1629,2.1653,2.1262,2.1424,50638012
6/13/2005,2.1424,2.2503,2.1377,2.1883,153501625
6/14/2005,2.1906,2.225,1.9908,2.0596,262320942
6/15/2005,2.0482,2.0619,1.9726,2.0527,181847667
6/16/2005,2.0527,2.0779,1.9862,2.0642,53264717
6/17/2005,2.0895,2.094,2.055,2.0596,49741274
6/20/2005,2.0596,2.1055,2.0253,2.0918,66380826
6/21/2005,2.1055,2.1216,2.0848,2.11,46616099
6/22/2005,2.1377,2.1469,2.0825,2.1078,76283146
6/23/2005,2.11,2.1675,2.0964,2.1424,91128264
6/24/2005,2.1377,2.1377,2.0619,2.0733,51867802
6/27/2005,2.071,2.0779,2.0391,2.0573,38687478
6/28/2005,2.0664,2.0825,2.0414,2.0687,28558860
6/29/2005,2.0664,2.0733,2.0346,2.0505,30873264
6/30/2005,2.0664,2.0825,2.0299,2.0459,63963102
7/1/2005,2.0368,2.0573,2.0138,2.055,34313237
7/5/2005,2.055,2.094,2.0414,2.0871,40341035
7/6/2005,2.0964,2.1514,2.0687,2.1424,76644947
7/7/2005,2.1147,2.1424,2.101,2.1262,50904137
7/8/2005,2.1353,2.1606,2.1124,2.1538,44434534
7/11/2005,2.1675,2.209,2.1629,2.1859,43494012
7/12/2005,2.1883,2.1906,2.1285,2.1744,61442197
7/13/2005,2.1883,2.1883,2.14,2.1768,64809576
7/14/2005,2.1998,2.2433,2.0779,2.0802,203819481
7/15/2005,2.0802,2.0802,2.023,2.0573,133190270
7/18/2005,2.0527,2.0527,1.9862,2.007,113768961
7/19/2005,2.0161,2.0391,2.0046,2.0346,56397709
7/20/2005,2.0161,2.0733,1.9841,2.0642,57393265
7/21/2005,2.0436,2.0482,1.9885,2.0299,64741249
7/22/2005,2.0414,2.0687,1.9634,1.9771,76387314
7/25/2005,1.9588,2.0505,1.9451,1.9885,106285713
7/26/2005,1.9818,2.0322,1.9726,2.0299,82732628
7/27/2005,2.0322,2.0802,1.9977,2.071,87981427
7/28/2005,2.0733,2.0964,2.0391,2.0871,45850554
7/29/2005,2.0779,2.101,2.055,2.071,38339094
8/1/2005,2.0825,2.1124,2.0687,2.1032,42412898
8/2/2005,2.1032,2.1377,2.101,2.1308,46570097
8/3/2005,2.1239,2.1514,2.1124,2.1308,56429131
8/4/2005,2.1124,2.1239,2.1032,2.1078,38824318
8/5/2005,2.0964,2.1675,2.0918,2.1629,74481384
8/8/2005,2.1768,2.2181,2.1538,2.1699,79489035
8/9/2005,2.1699,2.179,2.14,2.1653,31779564
8/10/2005,2.1814,2.1836,2.11,2.1331,48418383
8/11/2005,2.1331,2.1653,2.1124,2.1629,96373529
8/12/2005,2.2918,2.312,2.2113,2.2918,252097373
8/15/2005,2.2918,2.3744,2.2709,2.3515,96096865
8/16/2005,2.3355,2.3492,2.2941,2.3098,69825226
8/17/2005,2.3006,2.3402,2.2987,2.3098,66373881
8/18/2005,2.2941,2.3049,2.241,2.2503,89572786
8/19/2005,2.2572,2.2619,2.2273,2.2342,45968824
8/22/2005,2.2342,2.2663,2.1906,2.2158,59577673
8/23/2005,2.2204,2.2433,2.2067,2.2319,27703731
8/24/2005,2.2227,2.2802,2.2067,2.2319,56027546
8/25/2005,2.2457,2.2595,2.2227,2.248,32278821
8/26/2005,2.248,2.2503,2.1928,2.2135,35212749
8/29/2005,2.1928,2.2204,2.1744,2.2181,37247565
8/30/2005,2.2158,2.3028,2.2113,2.2965,103286047
8/31/2005,2.2965,2.3769,2.2848,2.3492,98518823
9/1/2005,2.3355,2.3694,2.3285,2.3492,60610866
9/2/2005,2.3425,2.3538,2.3028,2.3098,51147948
9/6/2005,2.3192,2.3425,2.2848,2.3309,45876292
9/7/2005,2.3239,2.4113,2.3214,2.4045,64019614
9/8/2005,2.3926,2.4621,2.3907,2.4318,70338599
9/9/2005,2.4575,2.4688,2.4173,2.4641,49453377
9/12/2005,2.4663,2.473,2.4268,2.4555,60597886
9/13/2005,2.4505,2.5415,2.4438,2.5305,93057252
9/14/2005,2.5123,2.5438,2.4868,2.4988,52868089
9/15/2005,2.5331,2.5717,2.5215,2.5438,82718730
9/16/2005,2.5672,2.579,2.5241,2.5438,56583570
9/19/2005,2.5438,2.5511,2.4963,2.5098,46608035
9/20/2005,2.5305,2.586,2.5241,2.5577,56865732
9/21/2005,2.5463,2.5997,2.5145,2.5345,68094854
9/22/2005,2.5331,2.5415,2.4221,2.4688,80474928
9/23/2005,2.4688,2.5263,2.4415,2.5033,34255372
9/26/2005,2.5241,2.5415,2.4773,2.5241,44275799
9/27/2005,2.5345,2.5577,2.5145,2.5331,44003517
9/28/2005,2.5371,2.5554,2.5123,2.5488,38492101
9/29/2005,2.5511,2.6019,2.5283,2.6019,55893120
9/30/2005,2.6019,2.6473,2.5974,2.6242,49881464
10/3/2005,2.6473,2.7139,2.6339,2.6961,59529947
10/4/2005,2.7071,2.7506,2.6546,2.6613,56012082
10/5/2005,2.6633,2.6633,2.5554,2.5717,65235490
10/6/2005,2.5697,2.6077,2.4868,2.5624,74624380
10/7/2005,2.5697,2.595,2.5098,2.5305,60088197
10/10/2005,2.5438,2.5488,2.4663,2.4663,49997777
10/11/2005,2.473,2.4963,2.4065,2.4365,58798304
10/12/2005,2.4293,2.5033,2.4245,2.4641,71595953
10/13/2005,2.4505,2.4641,2.3576,2.4531,55442854
10/14/2005,2.4688,2.5008,2.4113,2.4531,33882576
10/17/2005,2.4575,2.5008,2.4531,2.4753,26554840
10/18/2005,2.4843,2.4893,2.4173,2.4343,32613894
10/19/2005,2.4045,2.4173,2.3355,2.4133,69239497
10/20/2005,2.4195,2.4821,2.4065,2.4318,39136907
10/21/2005,2.473,2.4795,2.4268,2.4463,32275234
10/24/2005,2.4641,2.5123,2.4438,2.5123,31683156
10/25/2005,2.5098,2.5345,2.4843,2.5283,36437331
10/26/2005,2.5305,2.5331,2.4555,2.4598,45220971
10/27/2005,2.4641,2.4711,2.3995,2.4065,24935731
10/28/2005,2.4133,2.4868,2.3538,2.4821,50586804
10/31/2005,2.4963,2.586,2.4916,2.5672,47153884
11/1/2005,2.5624,2.5884,2.5168,2.5371,43614301
11/2/2005,2.5283,2.6863,2.5263,2.6841,68079678
11/3/2005,2.6936,2.7163,2.6314,2.6521,50633144
11/4/2005,2.6589,2.6589,2.579,2.6062,62084415
11/7/2005,2.6197,2.629,2.586,2.595,40373735
11/8/2005,2.6077,2.6077,2.5345,2.5463,58660705
11/9/2005,2.5602,2.6791,2.5241,2.6613,83554734
11/10/2005,2.7553,2.8156,2.5145,2.5624,272562355
11/11/2005,2.5884,2.6362,2.5742,2.6062,59436855
11/14/2005,2.6062,2.6791,2.5672,2.6613,53723101
11/15/2005,2.6613,2.7026,2.6589,2.6656,54025628
11/16/2005,2.6681,2.6841,2.6062,2.6569,49516505
11/17/2005,2.6771,2.7783,2.6473,2.7761,76490506
11/18/2005,2.7901,2.8086,2.7163,2.7691,50678913
11/21/2005,2.7623,2.8246,2.7553,2.8203,49218909
11/22/2005,2.8293,2.9217,2.8111,2.8934,79635378
11/23/2005,2.8979,2.9281,2.8709,2.8864,44844189
11/25/2005,2.9077,2.9194,2.8794,2.9147,12702459
11/28/2005,2.9169,2.9461,2.8482,2.9004,46142218
11/29/2005,2.7256,2.8063,2.7026,2.7163,113555118
11/30/2005,2.7049,2.7809,2.6961,2.7669,62599018
12/1/2005,2.7943,2.8133,2.7601,2.7993,61186411
12/2/2005,2.8111,2.8203,2.7623,2.8013,36401398
12/5/2005,2.8013,2.8063,2.7388,2.7483,42193970
12/6/2005,2.7553,2.7969,2.7483,2.7601,40421320
12/7/2005,2.7716,2.7879,2.7163,2.7643,37762405
12/8/2005,2.7623,2.7859,2.7116,2.7411,40866428
12/9/2005,2.7553,2.7859,2.7116,2.7809,28612453
12/12/2005,2.7943,2.8293,2.7859,2.8221,30607706
12/13/2005,2.8293,2.8841,2.8063,2.8596,48275715
12/14/2005,2.8388,2.8528,2.7993,2.8319,31299077
12/15/2005,2.8319,2.8528,2.7669,2.7969,36213567
12/16/2005,2.8156,2.8343,2.7783,2.8203,114471067
12/19/2005,2.8319,2.8482,2.7669,2.7739,31703835
12/20/2005,2.7669,2.8133,2.7343,2.7716,32986466
12/21/2005,2.7669,2.8086,2.7411,2.7669,30272168
12/22/2005,2.7643,2.855,2.7643,2.8528,34658506
12/23/2005,2.8596,2.8774,2.8412,2.8727,23356917
12/27/2005,2.8727,2.9237,2.8619,2.8911,40060753
12/28/2005,2.8911,2.9281,2.8727,2.9194,28788968
12/29/2005,2.9077,2.9257,2.8412,2.8528,33802096
12/30/2005,2.8343,2.8388,2.7879,2.7993,24998014
1/3/2006,2.8111,2.9461,2.8063,2.9257,51475548
1/4/2006,2.9461,3.0121,2.9169,3.0077,55531304
1/5/2006,3.0032,3.0809,3.0032,3.0744,70343584
1/6/2006,3.1001,3.1363,2.9899,3.1253,67871602
1/9/2006,3.1298,3.2304,3.1183,3.2126,61022961
1/10/2006,3.1823,3.2148,3.1576,3.2148,36979934
1/11/2006,3.217,3.3484,3.2126,3.3301,68175630
1/12/2006,3.3301,3.3804,3.2582,3.2834,53853621
1/13/2006,3.2761,3.3016,3.2083,3.2537,45868550
1/17/2006,3.2008,3.2537,3.1663,3.2512,34014787
1/18/2006,3.1663,3.2786,3.1228,3.2669,50075964
1/19/2006,3.3066,3.4951,3.3066,3.4484,99523289
1/20/2006,3.4416,3.4951,3.3528,3.3528,50271448
1/23/2006,3.3766,3.4006,3.3346,3.3744,36461192
1/24/2006,3.3766,3.4598,3.3718,3.3894,42303271
1/25/2006,3.4046,3.4278,3.3184,3.3601,43574289
1/26/2006,3.4088,3.4766,3.3874,3.4741,48866744
1/27/2006,3.5204,3.5798,3.4906,3.5416,41920303
1/30/2006,3.5586,3.5586,3.4836,3.4996,34380124
1/31/2006,3.4836,3.5018,3.4138,3.4416,41547094
2/1/2006,3.3804,3.4578,3.3668,3.4438,49086201
2/2/2006,3.4741,3.4766,3.3346,3.3391,51555209
2/3/2006,3.3184,3.4088,3.3066,3.3694,54899939
2/6/2006,3.3668,3.4668,3.3458,3.4648,39572263
2/7/2006,3.4668,3.4718,3.3391,3.3416,43434860
2/8/2006,3.3576,3.4371,3.3508,3.4371,42795413
2/9/2006,3.4556,3.5018,3.3576,3.3804,47583852
2/10/2006,3.3851,3.4071,3.2808,3.3601,45181483
2/13/2006,3.3458,3.3961,3.3278,3.3718,30566144
2/14/2006,3.3718,3.3894,3.3346,3.3788,37273404
2/15/2006,3.3804,3.4508,3.3621,3.4416,53670549
2/16/2006,3.5088,3.6211,3.4836,3.6116,136677444
2/17/2006,3.875,3.8822,3.6116,3.6331,256568582
2/21/2006,3.6211,3.6331,3.5251,3.5561,74391278
2/22/2006,3.5041,3.5774,3.4208,3.5498,102313708
2/23/2006,3.5371,3.5634,3.4861,3.4951,41394091
2/24/2006,3.4906,3.5518,3.4766,3.4951,45335819
2/27/2006,3.5204,3.6581,3.4861,3.6376,72562008
2/28/2006,3.6166,3.6511,3.5728,3.6068,61327986
3/1/2006,3.6068,3.7658,3.5986,3.7455,76639879
3/2/2006,3.7408,3.8035,3.7019,3.7503,59356042
3/3/2006,3.7225,3.8274,3.7085,3.7638,64867420
3/6/2006,3.839,3.862,3.7368,3.7545,57597574
3/7/2006,3.7731,3.7848,3.6166,3.6904,65986426
3/8/2006,3.6929,3.7108,3.5416,3.6716,72984179
3/9/2006,3.7203,3.7801,3.6904,3.6929,58426965
3/10/2006,3.6856,3.7343,3.5944,3.6284,56744294
3/13/2006,3.6626,3.6882,3.6376,3.6716,40515238
3/14/2006,3.6763,3.7895,3.6601,3.7731,68339577
3/15/2006,3.7731,3.839,3.7658,3.832,55591270
3/16/2006,3.8412,3.8437,3.6904,3.7042,61852280
3/17/2006,3.6882,3.7433,3.6308,3.7343,67335708
3/20/2006,3.7658,3.7658,3.7019,3.7042,31983582
3/21/2006,3.7873,3.9564,3.7873,3.887,133697132
3/22/2006,3.7873,3.8075,3.6904,3.7753,126128513
3/23/2006,3.7963,3.862,3.7455,3.8462,72073507
3/24/2006,3.8597,3.9832,3.8482,3.9772,74893191
3/27/2006,3.9794,4.0872,3.9654,4.083,70686948
3/28/2006,4.0644,4.2003,4.0577,4.1471,85507016
3/29/2006,4.1561,4.3767,4.1284,4.3698,105098072
3/30/2006,4.3558,4.4221,4.2938,4.4,113452476
3/31/2006,4.4041,4.4574,4.3558,4.3838,90556722
4/3/2006,4.4151,4.4938,4.3513,4.4317,105326099
4/4/2006,4.4461,4.6452,4.4341,4.6382,130715794
4/5/2006,4.6245,4.6997,4.5333,4.6777,121172505
4/6/2006,4.6682,4.7209,4.5995,4.6859,85915309
4/7/2006,4.6587,4.7067,4.5815,4.6727,74219540
4/10/2006,4.6682,4.6905,4.5588,4.5925,69044561
4/11/2006,4.5925,4.6085,4.4529,4.4797,76433883
4/12/2006,4.5193,4.6859,4.4844,4.6612,65102368
4/13/2006,4.6127,4.6127,4.5126,4.531,80387775
4/17/2006,4.5126,4.6567,4.5076,4.5446,48326167
4/18/2006,4.4554,4.4641,4.3148,4.4364,126856493
4/19/2006,4.4244,4.5126,4.3465,4.4641,56333116
4/20/2006,4.4199,4.5378,4.3513,4.4574,60169541
4/21/2006,4.4891,4.4891,4.2453,4.2962,83834049
4/24/2006,4.3242,4.4709,4.2476,4.4291,73584221
4/25/2006,4.393,4.4364,4.301,4.4244,78236253
4/26/2006,4.4574,4.51,4.3465,4.3955,35985476
4/27/2006,4.3628,4.5076,4.2825,4.4664,50404513
4/28/2006,4.4621,4.531,4.4291,4.4731,30954036
5/1/2006,4.517,4.8167,4.503,4.7302,98246377
5/2/2006,4.7667,4.8216,4.6427,4.7232,58720995
5/3/2006,4.6905,4.8057,4.6657,4.7552,41150802
5/4/2006,4.6545,4.7765,4.6357,4.7232,55647569
5/5/2006,4.7834,4.8057,4.6817,4.7879,36724908
5/8/2006,4.774,4.8791,4.7232,4.7667,54819086
5/9/2006,4.7455,4.7859,4.6149,4.6222,61136268
5/10/2006,4.5773,4.6199,4.4731,4.5193,82003247
5/11/2006,4.5566,4.6085,4.3242,4.3578,129670689
5/12/2006,4.2592,4.2755,3.94,4.03,170728413
5/15/2006,4.0162,4.1237,3.9882,4.0897,60225364
5/16/2006,4.11,4.1122,3.9564,3.9812,54150264
5/17/2006,3.9654,3.9904,3.7503,3.8202,89994821
5/18/2006,3.8507,3.887,3.6446,3.6488,74753406
5/19/2006,3.6488,3.8115,3.6446,3.7248,101558714
5/22/2006,3.7131,3.7131,3.5728,3.6741,79682602
5/23/2006,3.7523,3.8364,3.6188,3.6354,57955555
5/24/2006,3.6626,3.7918,3.5846,3.681,63086814
5/25/2006,3.7321,3.8051,3.6421,3.6626,46125794
5/26/2006,3.6741,3.6999,3.6308,3.6691,32078889
5/30/2006,3.6763,3.6763,3.5158,3.5158,48206431
5/31/2006,3.5608,3.5986,3.4974,3.5181,65145875
6/1/2006,3.5436,3.7019,3.5018,3.7019,58473214
6/2/2006,3.7658,3.7801,3.6116,3.6488,73349481
6/5/2006,3.6284,3.6952,3.4836,3.4951,63267705
6/6/2006,3.5204,3.5436,3.3066,3.4006,89726639
6/7/2006,3.4416,3.4438,3.3138,3.3416,61555469
6/8/2006,3.3016,3.3458,3.1481,3.2786,79527883
